tick,harvested
56135,149808
23370,311264
56140,149808
23375,311267
56145,149808
23380,311269
56150,149808
23385,310857
56155,149808
23390,310860
56160,149808
23395,310866
56165,149808
23400,310874
56170,149808
23405,310935
56175,149808
23410,310864
56180,149808
23415,310443
56185,149808
23420,310443
56190,149808
23425,310452
56195,149808
23430,310452
56200,149808
23435,310453
56205,149808
23440,310459
56210,149808
23445,310464
56215,149808
23450,310051
56220,149808
23455,310054
56225,149808
23460,310055
56230,149808
23465,310058
56235,149808
23470,310061
56240,149808
23475,310065
56245,149808
23480,309653
56250,149808
23485,309658
56255,149808
23490,309660
56260,149808
23495,309661
56265,149808
23500,309665
56270,149808
23505,309668
56275,149808
23510,309668
56280,149808
23515,309236
56285,149808
23520,309238
56290,149328
23525,309239
56295,149328
23530,309241
56300,149328
23535,309239
56305,149328
23540,309242
56310,149328
23545,308828
56315,149328
23550,308826
56320,149328
23555,308826
56325,149328
23560,308832
56330,149328
23565,308828
56335,149328
23570,308828
56340,149328
23575,308414
56345,149328
23580,308413
56350,149328
23585,308415
56355,149328
23590,308416
56360,149328
23595,308414
56365,149328
23600,308415
56370,149328
23605,308415
56375,149328
23610,307983
56380,149328
23615,307983
56385,149328
23620,307981
56390,149328
23625,307983
56395,149328
23630,307982
56400,149328
23635,307979
56405,149328
23640,307566
56410,149328
23645,307563
56415,149328
23650,307568
56420,149328
23655,307566
56425,149328
23660,307566
56430,149328
23665,307567
56435,149328
23670,307568
56440,149328
23675,307151
56445,149328
23680,307152
56450,149328
23685,307151
56455,149328
23690,307151
56460,149328
23695,307150
56465,149328
23700,307149
56470,149328
23705,306719
56475,148832
23710,306717
56480,148832
23715,306720
56485,148832
23720,306719
56490,148832
23725,306718
56495,148832
23730,306719
56500,148832
23735,306720
56505,148832
23740,306303
56510,148832
23745,306303
56515,148832
23750,306301
56520,148832
23755,306304
56525,148832
23760,306303
56530,148832
23765,306300
56535,148832
23770,305886
56540,148832
23775,305887
56545,148832
23780,305888
56550,148832
23785,305888
56555,148832
23790,305888
56560,148832
23795,305888
56565,148832
23800,305888
56570,148832
23805,305456
56575,148832
23810,305455
56580,148832
23815,305454
56585,148832
23820,305456
56590,148832
23825,305454
56595,148832
23830,305455
56600,148832
23835,305039
56605,148832
23840,305040
56610,148832
23845,305038
56615,148832
23850,305039
56620,148832
23855,305040
56625,148832
23860,305039
56630,148832
23865,305040
56635,148832
23870,304623
56640,148832
23875,304624
56645,148832
23880,304623
56650,148832
23885,304624
56655,148832
23890,304624
56660,148352
23895,304624
56665,148352
23900,304624
56670,148352
23905,304192
56675,148352
23910,304192
56680,148352
23915,304192
56685,148352
23920,304192
56690,148352
23925,304190
56695,148352
23930,304190
56700,148352
23935,303775
56705,148352
23940,303776
56710,148352
23945,303776
56715,148352
23950,303776
56720,148352
23955,303776
56725,148352
23960,303776
56730,148352
23965,303775
56735,148352
23970,303360
56740,148352
23975,303360
56745,148352
23980,303360
56750,148352
23985,303358
56755,148352
23990,303360
56760,148352
23995,303360
56765,148352
24000,303360
56770,148352
24005,302928
56775,148352
24010,302928
56780,148352
24015,302928
56785,148352
24020,302928
56790,148352
24025,302926
56795,148352
24030,302927
56800,148352
24035,302511
56805,148352
24040,302512
56810,148352
24045,302512
56815,148352
24050,302512
56820,148352
24055,302512
56825,148352
24060,302512
56830,148352
24065,302512
56835,148352
24070,302095
56840,148352
24075,302096
56845,147856
24080,302096
56850,147856
24085,302096
56855,147856
24090,302096
56860,147856
24095,302096
56865,147856
24100,302096
56870,147856
24105,301664
56875,147856
24110,301664
56880,147856
24115,301664
56885,147856
24120,301664
56890,147856
24125,301663
56895,147856
24130,301664
56900,147856
24135,301248
56905,147856
24140,301248
56910,147856
24145,301248
56915,147856
24150,301248
56920,147856
24155,301248
56925,147856
24160,301248
56930,147856
24165,301248
56935,147856
24170,300832
56940,147856
24175,300832
56945,147856
24180,300832
56950,147856
24185,300832
56955,147856
24190,300832
56960,147856
24195,300832
56965,147856
24200,300832
56970,147856
24205,300400
56975,147856
24210,300400
56980,147856
24215,300400
56985,147856
24220,300400
56990,147856
24225,300400
56995,147856
24230,300400
57000,147856
24235,300400
57005,147856
24240,299984
57010,147856
24245,299984
57015,147856
24250,299983
57020,147856
24255,299984
57025,147856
24260,299984
57030,147376
24265,299984
57035,147376
24270,299568
57040,147376
24275,299568
57045,147376
24280,299568
57050,147376
24285,299568
57055,147376
24290,299568
57060,147376
24295,299568
57065,147376
24300,299568
57070,147376
24305,299136
57075,147376
24310,299136
57080,147376
24315,299136
57085,147376
24320,299136
57090,147376
24325,299136
57095,147376
24330,299135
57100,147376
24335,299136
57105,147376
24340,298720
57110,147376
24345,298720
57115,147376
24350,298720
57120,147376
24355,298720
57125,147376
24360,298720
57130,147376
24365,298720
57135,147376
24370,298720
57140,147376
24375,298304
57145,147376
24380,298304
57150,147376
24385,298304
57155,147376
24390,298304
57160,147376
24395,298304
57165,147376
24400,298304
57170,147376
24405,298304
57175,147376
24410,297872
57180,147376
24415,297872
57185,147376
24420,297872
57190,147376
24425,297872
57195,147376
24430,297872
57200,147376
24435,297872
57205,147376
24440,297872
57210,147376
24445,297456
57215,147376
24450,297456
57220,146880
24455,297456
57225,146880
24460,297456
57230,146880
24465,297456
57235,146880
24470,297456
57240,146880
24475,297456
57245,146880
24480,297040
57250,146880
24485,297040
57255,146880
24490,297040
57260,146880
24495,297040
57265,146880
24500,297040
57270,146880
24505,297040
57275,146880
24510,297040
57280,146880
24515,296608
57285,146880
24520,296608
57290,146880
24525,296608
57295,146880
24530,296608
57300,146880
24535,296608
57305,146880
24540,296608
57310,146880
24545,296608
57315,146880
24550,296192
57320,146880
24555,296192
57325,146880
24560,296192
57330,146880
24565,296192
57335,146880
24570,296192
57340,146880
24575,296192
57345,146880
24580,296192
57350,146880
24585,295776
57355,146880
24590,295776
57360,146880
24595,295776
57365,146880
24600,295776
57370,146880
24605,295776
57375,146880
24610,295776
57380,146880
24615,295776
57385,146880
24620,295344
57390,146880
24625,295344
57395,146881
24630,295344
57400,146881
24635,295344
57405,146881
24640,295344
57410,146400
24645,295344
57415,146400
24650,295344
57420,146400
24655,294928
57425,146401
24660,294928
57430,146401
24665,294928
57435,146400
24670,294928
57440,146400
24675,294928
57445,146401
24680,294928
57450,146401
24685,294928
57455,146400
24690,294512
57460,146401
24695,294512
57465,146401
24700,294512
57470,146402
24705,294512
57475,146401
24710,294512
57480,146401
24715,294512
57485,146400
24720,294512
57490,146400
24725,294080
57495,146400
24730,294080
57500,146401
24735,294080
57505,146402
24740,294080
57510,146402
24745,294080
57515,146400
24750,294080
57520,146402
24755,294080
57525,146403
24760,293664
57530,146400
24765,293664
57535,146402
24770,293664
57540,146401
24775,293664
57545,146402
24780,293664
57550,146401
24785,293664
57555,146403
24790,293664
57560,146401
24795,293248
57565,146403
24800,293248
57570,146401
24805,293248
57575,146402
24810,293248
57580,146403
24815,293248
57585,146400
24820,293248
57590,146402
24825,293248
57595,146402
24830,292816
57600,146400
24835,292816
57605,145907
24840,292816
57610,145908
24845,292816
57615,145906
24850,292816
57620,145905
24855,292816
57625,145908
24860,292816
57630,145907
24865,292400
57635,145905
24870,292400
57640,145906
24875,292400
57645,145909
24880,292400
57650,145910
24885,292400
57655,145906
24890,292400
57660,145905
24895,292400
57665,145907
24900,291984
57670,145910
24905,291984
57675,145910
24910,291984
57680,145907
24915,291984
57685,145905
24920,291984
57690,145907
24925,291984
57695,145909
24930,291984
57700,145911
24935,291984
57705,145910
24940,291552
57710,145908
24945,291552
57715,145905
24950,291552
57720,145908
24955,291552
57725,145911
24960,291552
57730,145910
24965,291552
57735,145912
24970,291552
57740,145909
24975,291136
57745,145910
24980,291136
57750,145907
24985,291136
57755,145906
24990,291136
57760,145909
24995,291136
57765,145911
25000,291136
57770,145913
25005,291136
57775,145912
25010,290720
57780,145913
25015,290720
57785,145911
25020,290720
57790,145910
25025,290720
57795,145426
25030,290720
57800,145424
25035,290720
57805,145427
25040,290720
57810,145430
25045,290288
57815,145430
25050,290288
57820,145433
25055,290288
57825,145432
25060,290288
57830,145434
25065,290288
57835,145431
25070,290288
57840,145431
25075,290288
57845,145430
25080,289872
57850,145427
25085,289872
57855,145425
25090,289872
57860,145426
25095,289872
57865,145429
25100,289872
57870,145432
25105,289872
57875,145432
25110,289872
57880,145432
25115,289872
57885,145438
25120,289456
57890,145444
25125,289456
57895,145436
25130,289456
57900,145433
25135,289456
57905,145433
25140,289456
57910,145434
25145,289456
57915,145430
25150,289456
57920,145428
25155,289024
57925,145426
25160,289024
57930,145424
25165,289024
57935,145426
25170,289024
57940,145428
25175,289024
57945,145431
25180,289024
57950,145434
25185,289024
57955,145434
25190,288608
57960,145436
25195,288608
57965,145437
25200,288608
57970,145440
25205,288608
57975,145442
25210,288608
57980,145439
25215,288608
57985,145436
25220,288608
57990,144941
25225,288608
57995,144943
25230,288192
58000,144940
25235,288192
58005,144937
25240,288192
58010,144935
25245,288192
58015,144933
25250,288192
58020,144931
25255,288192
58025,144929
25260,288192
58030,144930
25265,287760
58035,144933
25270,287760
58040,144935
25275,287760
58045,144937
25280,287760
58050,144940
25285,287760
58055,144942
25290,287760
58060,144944
25295,287760
58065,144945
25300,287760
58070,144946
25305,287344
58075,144945
25310,287344
58080,144948
25315,287344
58085,144950
25320,287344
58090,144945
25325,287344
58095,144947
25330,287344
58100,144946
25335,287344
58105,144947
25340,286928
58110,144946
25345,286928
58115,144946
25350,286928
58120,144944
25355,286928
58125,144942
25360,286928
58130,144940
25365,286928
58135,144938
25370,286928
58140,144936
25375,286496
58145,144935
25380,286496
58150,144934
25385,286496
58155,144932
25390,286496
58160,144930
25395,286496
58165,144929
25400,286496
58170,144931
25405,286496
58175,144932
25410,286496
58180,144934
25415,286080
58185,144455
25420,286080
58190,144457
25425,286080
58195,144459
25430,286080
58200,144460
25435,286080
58205,144462
25440,286080
58210,144464
25445,286080
58215,144466
25450,285664
58220,144468
25455,285664
58225,144468
25460,285664
58230,144471
25465,285664
58235,144469
25470,285664
58240,144470
25475,285664
58245,144474
25480,285664
58250,144474
25485,285664
58255,144465
25490,285232
58260,144473
25495,285232
58265,144473
25500,285232
58270,144471
25505,285232
58275,144469
25510,285232
58280,144470
25515,285232
58285,144471
25520,285232
58290,144469
25525,284816
58295,144468
25530,284816
58300,144467
25535,284816
58305,144465
25540,284816
58310,144465
25545,284816
58315,144464
25550,284816
58320,144463
25555,284816
58325,144460
25560,284816
58330,144460
25565,284400
58335,144460
25570,284400
58340,144456
25575,284400
58345,144456
25580,284400
58350,144457
25585,284400
58355,144453
25590,284400
58360,144451
25595,284400
58365,144450
25600,284400
58370,144449
25605,283968
58375,144451
25610,283968
58380,143960
25615,283968
58385,143961
25620,283968
58390,143963
25625,283968
58395,143964
25630,283968
58400,143967
25635,283968
58405,143966
25640,283552
58410,143970
25645,283552
58415,143971
25650,283552
58420,143971
25655,283552
58425,143974
25660,283552
58430,143976
25665,283552
58435,143977
25670,283552
58440,143979
25675,283552
58445,143980
25680,283136
58450,143980
25685,283136
58455,143983
25690,283136
58460,143981
25695,283136
58465,143983
25700,283136
58470,143987
25705,283136
58475,143989
25710,283136
58480,143987
25715,282704
58485,143986
25720,282704
58490,143988
25725,282704
58495,143989
25730,282704
58500,143993
25735,282704
58505,143993
25740,282704
58510,143995
25745,282704
58515,143979
25750,282704
58520,143993
25755,282288
58525,143995
25760,282288
58530,143994
25765,282288
58535,143993
25770,282288
58540,143993
25775,282288
58545,143990
25780,282288
58550,143992
25785,282288
58555,143995
25790,282288
58560,143994
25795,281872
58565,143991
25800,281872
58570,143987
25805,281872
58575,143985
25810,281872
58580,143504
25815,281872
58585,143510
25820,281872
58590,143503
25825,281872
58595,143502
25830,281440
58600,143505
25835,281440
58605,143519
25840,281440
58610,143502
25845,281440
58615,143500
25850,281440
58620,143498
25855,281440
58625,143495
25860,281440
58630,143499
25865,281440
58635,143501
25870,281024
58640,143502
25875,281024
58645,143499
25880,281024
58650,143500
25885,281024
58655,143496
25890,281024
58660,143491
25895,281024
58665,143494
25900,281024
58670,143490
25905,281024
58675,143486
25910,280608
58680,143488
25915,280608
58685,143485
25920,280608
58690,143483
25925,280608
58695,143479
25930,280608
58700,143476
25935,280608
58705,143472
25940,280608
58710,143472
25945,280608
58715,143473
25950,280176
58720,143477
25955,280176
58725,143482
25960,280176
58730,143485
25965,280176
58735,143489
25970,280176
58740,143493
25975,280176
58745,143496
25980,280176
58750,143497
25985,279760
58755,143501
25990,279760
58760,143499
25995,279760
58765,143505
26000,279760
58770,143507
26005,279760
58775,143506
26010,279760
58780,143016
26015,279760
58785,143022
26020,279760
58790,143026
26025,279344
58795,143023
26030,279344
58800,143022
26035,279344
58805,143019
26040,279344
58810,143023
26045,279344
58815,143029
26050,279344
58820,143027
26055,279344
58825,143035
26060,279344
58830,143041
26065,278912
58835,143031
26070,278912
58840,143035
26075,278912
58845,143038
26080,278912
58850,143033
26085,278912
58855,143037
26090,278912
58860,143036
26095,278912
58865,143033
26100,278912
58870,143027
26105,278496
58875,143026
26110,278496
58880,143014
26115,278496
58885,143025
26120,278496
58890,143031
26125,278496
58895,143036
26130,278496
58900,143046
26135,278496
58905,143053
26140,278496
58910,143052
26145,278080
58915,143048
26150,278080
58920,143053
26155,278080
58925,143053
26160,278080
58930,143053
26165,278080
58935,143057
26170,278080
58940,143057
26175,278080
58945,143059
26180,278080
58950,143060
26185,277648
58955,143067
26190,277648
58960,143069
26195,277648
58965,143070
26200,277648
58970,143068
26205,277648
58975,143063
26210,277648
58980,142544
26215,277648
58985,142641
26220,277648
58990,142609
26225,277232
58995,142600
26230,277232
59000,142596
26235,277232
59005,142589
26240,277232
59010,142593
26245,277232
59015,142591
26250,277232
59020,142595
26255,277232
59025,142592
26260,277232
59030,142592
26265,276816
59035,142587
26270,276816
59040,142584
26275,276816
59045,142585
26280,276816
59050,142587
26285,276816
59055,142587
26290,276816
59060,142589
26295,276816
59065,142585
26300,276816
59070,142578
26305,276384
59075,142573
26310,276384
59080,142567
26315,276384
59085,142562
26320,276384
59090,142555
26325,276384
59095,142557
26330,276384
59100,142564
26335,276384
59105,142556
26340,276384
59110,142561
26345,275968
59115,142561
26350,275968
59120,142570
26355,275968
59125,142578
26360,275968
59130,142579
26365,275968
59135,142582
26370,275968
59140,142584
26375,275968
59145,142586
26380,275968
59150,142584
26385,275552
59155,142591
26390,275552
59160,142593
26395,275552
59165,142603
26400,275552
59170,142587
26405,275552
59175,142587
26410,275552
59180,142092
26415,275552
59185,142083
26420,275552
59190,142085
26425,275120
59195,142090
26430,275120
59200,142089
26435,275120
59205,142090
26440,275120
59210,142086
26445,275120
59215,142089
26450,275120
59220,142087
26455,275120
59225,142084
26460,275120
59230,142081
26465,274704
59235,142080
26470,274704
59240,142077
26475,274704
59245,142074
26480,274704
59250,142073
26485,274704
59255,142070
26490,274704
59260,142067
26495,274704
59265,142065
26500,274704
59270,142063
26505,274288
59275,142060
26510,274288
59280,142058
26515,274288
59285,142056
26520,274288
59290,142053
26525,274288
59295,142050
26530,274288
59300,142048
26535,274288
59305,142046
26540,274288
59310,142042
26545,273856
59315,142039
26550,273856
59320,142038
26555,273856
59325,142035
26560,273856
59330,142032
26565,273856
59335,142031
26570,273856
59340,142028
26575,273856
59345,142025
26580,273856
59350,142024
26585,273440
59355,142021
26590,273440
59360,142018
26595,273440
59365,142016
26600,273440
59370,142013
26605,273440
59375,142011
26610,273440
59380,142008
26615,273440
59385,141523
26620,273440
59390,141520
26625,273440
59395,141522
26630,273024
59400,141523
26635,273024
59405,141526
26640,273024
59410,141529
26645,273024
59415,141530
26650,273024
59420,141533
26655,273024
59425,141536
26660,273024
59430,141538
26665,273024
59435,141540
26670,272592
59440,141543
26675,272592
59445,141545
26680,272592
59450,141548
26685,272592
59455,141551
26690,272592
59460,141553
26695,272592
59465,141555
26700,272592
59470,141558
26705,272592
59475,141561
26710,272176
59480,141564
26715,272176
59485,141565
26720,272176
59490,141568
26725,272176
59495,141571
26730,272176
59500,141572
26735,272176
59505,141575
26740,272176
59510,141578
26745,272176
59515,141580
26750,271760
59520,141582
26755,271760
59525,141585
26760,271760
59530,141588
26765,271760
59535,141589
26770,271760
59540,141591
26775,271760
59545,141593
26780,271760
59550,141596
26785,271760
59555,141599
26790,271760
59560,141602
26795,271328
59565,141605
26800,271328
59570,141606
26805,271328
59575,141609
26810,271328
59580,141612
26815,271328
59585,141613
26820,271328
59590,141124
26825,271328
59595,141127
26830,271328
59600,141128
26835,270912
59605,141131
26840,270912
59610,141134
26845,270912
59615,141136
26850,270912
59620,141139
26855,270912
59625,141142
26860,270912
59630,141144
26865,270912
59635,141145
26870,270912
59640,141148
26875,270496
59645,141151
26880,270496
59650,141152
26885,270496
59655,141154
26890,270496
59660,141158
26895,270496
59665,141160
26900,270496
59670,141163
26905,270496
59675,141166
26910,270496
59680,141168
26915,270496
59685,141169
26920,270064
59690,141170
26925,270064
59695,141168
26930,270064
59700,141171
26935,270064
59705,141174
26940,270064
59710,141176
26945,270064
59715,141172
26950,270064
59720,141174
26955,270064
59725,141178
26960,269648
59730,141179
26965,269648
59735,141174
26970,269648
59740,141180
26975,269648
59745,141178
26980,269648
59750,141182
26985,269648
59755,141182
26990,269648
59760,141184
26995,269648
59765,141181
27000,269648
59770,141183
27005,269232
59775,141183
27010,269232
59780,141182
27015,269232
59785,141181
27020,269232
59790,141184
27025,269232
59795,140692
27030,269232
59800,140683
27035,269232
59805,140696
27040,269232
59810,140697
27045,268800
59815,140703
27050,268800
59820,140700
27055,268800
59825,140699
27060,268800
59830,140697
27065,268800
59835,140697
27070,268800
59840,140703
27075,268800
59845,140695
27080,268800
59850,140694
27085,268384
59855,140701
27090,268384
59860,140698
27095,268384
59865,140731
27100,268384
59870,140700
27105,268384
59875,140695
27110,268384
59880,140696
27115,268384
59885,140704
27120,268384
59890,140707
27125,268384
59895,140708
27130,267968
59900,140709
27135,267968
59905,140712
27140,267968
59910,140715
27145,267968
59915,140720
27150,267968
59920,140726
27155,267968
59925,140734
27160,267968
59930,140737
27165,267968
59935,140739
27170,267536
59940,140744
27175,267536
59945,140746
27180,267536
59950,140748
27185,267536
59955,140745
27190,267536
59960,140751
27195,267536
59965,140755
27200,267536
59970,140751
27205,267536
59975,140749
27210,267536
59980,140749
27215,267120
59985,140752
27220,267120
59990,140758
27225,267120
59995,140762
27230,267120
60000,140760
27235,267120
60005,140268
27240,267120
60010,140271
27245,267120
60015,140276
27250,267120
60020,140276
27255,267120
60025,140275
27260,266704
60030,140278
27265,266704
60035,140282
27270,266704
60040,140288
27275,266704
60045,140293
27280,266704
60050,140288
27285,266704
60055,140292
27290,266704
60060,140297
27295,266704
60065,140296
27300,266272
60070,140316
27305,266272
60075,140293
27310,266272
60080,140293
27315,266272
60085,140301
27320,266272
60090,140297
27325,266272
60095,140297
27330,266272
60100,140296
27335,266272
60105,140299
27340,266272
60110,140303
27345,265856
60115,140292
27350,265856
60120,140296
27355,265856
60125,140292
27360,265856
60130,140294
27365,265856
60135,140294
27370,265856
60140,140293
27375,265856
60145,140288
27380,265856
60150,140294
27385,265856
60155,140300
27390,265440
60160,140301
27395,265440
60165,140293
27400,265440
60170,140290
27405,265440
60175,140287
27410,265440
60180,140300
27415,265440
60185,140297
27420,265440
60190,140300
27425,265440
60195,140301
27430,265008
60200,140297
27435,265008
60205,140294
27440,265008
60210,139801
27445,265008
60215,139801
27450,265008
60220,139804
27455,265008
60225,139806
27460,265008
60230,139803
27465,265008
60235,139802
27470,265008
60240,139797
27475,264592
60245,139787
27480,264592
60250,139789
27485,264592
60255,139784
27490,264592
60260,139777
27495,264592
60265,139773
27500,264592
60270,139779
27505,264592
60275,139773
27510,264592
60280,139783
27515,264592
60285,139789
27520,264176
60290,139793
27525,264176
60295,139798
27530,264176
60300,139794
27535,264176
60305,139802
27540,264176
60310,139796
27545,264176
60315,139810
27550,264176
60320,139812
27555,264176
60325,139809
27560,263744
60330,139813
27565,263744
60335,139814
27570,263744
60340,139811
27575,263744
60345,139811
27580,263744
60350,139811
27585,263744
60355,139816
27590,263744
60360,139822
27595,263744
60365,139822
27600,263744
60370,139816
27605,263328
60375,139815
27610,263328
60380,139818
27615,263328
60385,139815
27620,263328
60390,139813
27625,263328
60395,139811
27630,263328
60400,139807
27635,263328
60405,139805
27640,263328
60410,139804
27645,263328
60415,139793
27650,262912
60420,139310
27655,262912
60425,139311
27660,262912
60430,139317
27665,262912
60435,139325
27670,262912
60440,139326
27675,262912
60445,139331
27680,262912
60450,139333
27685,262912
60455,139338
27690,262912
60460,139339
27695,262480
60465,139350
27700,262480
60470,139343
27705,262480
60475,139344
27710,262480
60480,139345
27715,262480
60485,139351
27720,262480
60490,139350
27725,262480
60495,139358
27730,262480
60500,139353
27735,262480
60505,139346
27740,262064
60510,139345
27745,262064
60515,139352
27750,262064
60520,139339
27755,262064
60525,139330
27760,262064
60530,139361
27765,262064
60535,139330
27770,262064
60540,139332
27775,262064
60545,139335
27780,262064
60550,139344
27785,261648
60555,139338
27790,261648
60560,139339
27795,261648
60565,139337
27800,261648
60570,139337
27805,261648
60575,139340
27810,261648
60580,139340
27815,261648
60585,139341
27820,261648
60590,139345
27825,261648
60595,139341
27830,261216
60600,139345
27835,261216
60605,139344
27840,261216
60610,139345
27845,261216
60615,139344
27850,261216
60620,139345
27855,261216
60625,139331
27860,261216
60630,139338
27865,261216
60635,138848
27870,261216
60640,138848
27875,260800
60645,138846
27880,260800
60650,138846
27885,260800
60655,138841
27890,260800
60660,138844
27895,260800
60665,138836
27900,260800
60670,138838
27905,260800
60675,138834
27910,260800
60680,138833
27915,260800
60685,138828
27920,260384
60690,138821
27925,260384
60695,138822
27930,260384
60700,138829
27935,260384
60705,138827
27940,260384
60710,138826
27945,260384
60715,138823
27950,260384
60720,138817
27955,260384
60725,138809
27960,260384
60730,138808
27965,259952
60735,138803
27970,259952
60740,138798
27975,259952
60745,138795
27980,259952
60750,138792
27985,259952
60755,138787
27990,259952
60760,138793
27995,259952
60765,138790
28000,259952
60770,138793
28005,259952
60775,138797
28010,259536
60780,138795
28015,259536
60785,138801
28020,259536
60790,138804
28025,259536
60795,138809
28030,259536
60800,138809
28035,259536
60805,138812
28040,259536
60810,138825
28045,259536
60815,138813
28050,259536
60820,138822
28055,259120
60825,138817
28060,259120
60830,138821
28065,259120
60835,138820
28070,259120
60840,138816
28075,259120
60845,138823
28080,259120
60850,138331
28085,259120
60855,138339
28090,259120
60860,138331
28095,259120
60865,138329
28100,258688
60870,138326
28105,258688
60875,138319
28110,258688
60880,138315
28115,258688
60885,138320
28120,258688
60890,138319
28125,258688
60895,138316
28130,258688
60900,138312
28135,258688
60905,138313
28140,258688
60910,138303
28145,258272
60915,138305
28150,258272
60920,138307
28155,258272
60925,138303
28160,258272
60930,138307
28165,258272
60935,138302
28170,258272
60940,138307
28175,258272
60945,138306
28180,258272
60950,138306
28185,258272
60955,138305
28190,257856
60960,138301
28195,257856
60965,138299
28200,257856
60970,138300
28205,257856
60975,138303
28210,257856
60980,138303
28215,257856
60985,138317
28220,257856
60990,138300
28225,257856
60995,138295
28230,257856
61000,138292
28235,257856
61005,138294
28240,257424
61010,138290
28245,257424
61015,138293
28250,257424
61020,138289
28255,257424
61025,138284
28260,257424
61030,138282
28265,257424
61035,138283
28270,257424
61040,138282
28275,257424
61045,138279
28280,257424
61050,138278
28285,257008
61055,138272
28290,257008
61060,138273
28295,257008
61065,137781
28300,257008
61070,137779
28305,257008
61075,137778
28310,257008
61080,137776
28315,257008
61085,137773
28320,257008
61090,137771
28325,257008
61095,137765
28330,256592
61100,137762
28335,256592
61105,137764
28340,256592
61110,137764
28345,256592
61115,137764
28350,256592
61120,137758
28355,256592
61125,137750
28360,256592
61130,137754
28365,256592
61135,137755
28370,256592
61140,137749
28375,256160
61145,137745
28380,256160
61150,137743
28385,256160
61155,137740
28390,256160
61160,137742
28395,256160
61165,137744
28400,256160
61170,137742
28405,256160
61175,137736
28410,256160
61180,137733
28415,256160
61185,137728
28420,256160
61190,137729
28425,255744
61195,137730
28430,255744
61200,137724
28435,255744
61205,137724
28440,255744
61210,137718
28445,255744
61215,137719
28450,255744
61220,137718
28455,255744
61225,137716
28460,255744
61230,137715
28465,255744
61235,137710
28470,255328
61240,137708
28475,255328
61245,137710
28480,255328
61250,137706
28485,255328
61255,137703
28490,255328
61260,137700
28495,255328
61265,137699
28500,255328
61270,137693
28505,255328
61275,137693
28510,255328
61280,137202
28515,254896
61285,137197
28520,254896
61290,137198
28525,254896
61295,137197
28530,254896
61300,137195
28535,254896
61305,137191
28540,254896
61310,137188
28545,254896
61315,137184
28550,254896
61320,137184
28555,254896
61325,137183
28560,254896
61330,137180
28565,254480
61335,137176
28570,254480
61340,137172
28575,254480
61345,137169
28580,254480
61350,137168
28585,254480
61355,137168
28590,254480
61360,137163
28595,254480
61365,137161
28600,254480
61370,137156
28605,254480
61375,137154
28610,254064
61380,137153
28615,254064
61385,137152
28620,254064
61390,137147
28625,254064
61395,137145
28630,254064
61400,137141
28635,254064
61405,137139
28640,254064
61410,137138
28645,254064
61415,137137
28650,254064
61420,137133
28655,254064
61425,137131
28660,253632
61430,137127
28665,253632
61435,137126
28670,253632
61440,137125
28675,253632
61445,137129
28680,253632
61450,137132
28685,253633
61455,137135
28690,253633
61460,137135
28695,253633
61465,137137
28700,253633
61470,137140
28705,253217
61475,137145
28710,253216
61480,137148
28715,253217
61485,137151
28720,253217
61490,137152
28725,253217
61495,136667
28730,253218
61500,136669
28735,253219
61505,136672
28740,253217
61510,136673
28745,253217
61515,136677
28750,253219
61520,136681
28755,252802
61525,136682
28760,252803
61530,136685
28765,252801
61535,136687
28770,252800
61540,136691
28775,252802
61545,136694
28780,252801
61550,136696
28785,252802
61555,136699
28790,252805
61560,136700
28795,252801
61565,136703
28800,252801
61570,136705
28805,252371
61575,136710
28810,252370
61580,136712
28815,252374
61585,136715
28820,252371
61590,136717
28825,252369
61595,136717
28830,252371
61600,136720
28835,252373
61605,136728
28840,252373
61610,136725
28845,252371
61615,136732
28850,251960
61620,136733
28855,251959
61625,136731
28860,251957
61630,136735
28865,251954
61635,136745
28870,251953
61640,136744
28875,251955
61645,136747
28880,251958
61650,136747
28885,251958
61655,136752
28890,251958
61660,136755
28895,251959
61665,136756
28900,251536
61670,136759
28905,251544
61675,136763
28910,251547
61680,136766
28915,251549
61685,136766
28920,251546
61690,136769
28925,251545
61695,136771
28930,251546
61700,136774
28935,251542
61705,136779
28940,251538
61710,136782
28945,251104
61715,136299
28950,251106
61720,136299
28955,251108
61725,136297
28960,251110
61730,136297
28965,251112
61735,136302
28970,251111
61740,136307
28975,251111
61745,136312
28980,251114
61750,136316
28985,251116
61755,136319
28990,251115
61760,136319
28995,250698
61765,136322
29000,250697
61770,136322
29005,250699
61775,136323
29010,250693
61780,136324
29015,250690
61785,136326
29020,250696
61790,136331
29025,250702
61795,136336
29030,250708
61800,136341
29035,250710
61805,136346
29040,250712
61810,136350
29045,250294
61815,136351
29050,250297
61820,136352
29055,250294
61825,136356
29060,250294
61830,136355
29065,250294
61835,136358
29070,250295
61840,136356
29075,250294
61845,136356
29080,250292
61850,136358
29085,250289
61855,136364
29090,250287
61860,136365
29095,249854
61865,136373
29100,249852
61870,136375
29105,249850
61875,136376
29110,249848
61880,136383
29115,249846
61885,136389
29120,249844
61890,136392
29125,249842
61895,136399
29130,249843
61900,136395
29135,249842
61905,136395
29140,249426
61910,136396
29145,249429
61915,136399
29150,249429
61920,136402
29155,249431
61925,136402
29160,249431
61930,136400
29165,249433
61935,136402
29170,249436
61940,135919
29175,249434
61945,135916
29180,249437
61950,135916
29185,249437
61955,135921
29190,249020
61960,135926
29195,249022
